dev,name_code,month,year,time,cont,ton
BAISLEY PARK,baisleypark,November,2021,2021-11-01,0.0,0.0
BAISLEY PARK,baisleypark,October,2018,2018-10-01,5.0,33.99
BAISLEY PARK,baisleypark,October,2019,2019-10-01,5.0,42.68
BAISLEY PARK,baisleypark,October,2020,2020-10-01,7.0,49.82
BAISLEY PARK,baisleypark,October,2021,2021-10-01,0.0,0.0
BAISLEY PARK,baisleypark,September,2018,2018-09-01,3.0,24.69
BAISLEY PARK,baisleypark,September,2019,2019-09-01,2.0,16.53
BAISLEY PARK,baisleypark,September,2020,2020-09-01,10.0,73.96000000000001
BAISLEY PARK,baisleypark,September,2021,2021-09-01,5.0,41.12
BARUCH,baruch,April,2018,2018-04-01,12.0,77.68
BARUCH,baruch,April,2019,2019-04-01,8.0,49.46
BARUCH,baruch,April,2020,2020-04-01,0.0,0.0
BARUCH,baruch,April,2021,2021-04-01,21.0,168.1
BARUCH,baruch,August,2018,2018-08-01,15.0,103.78
BARUCH,baruch,August,2019,2019-08-01,9.0,52.89999999999999
BARUCH,baruch,August,2020,2020-08-01,0.0,0.0
BARUCH,baruch,August,2021,2021-08-01,18.0,130.93
BARUCH,baruch,December,2018,2018-12-01,19.0,121.87
BARUCH,baruch,December,2019,2019-12-01,18.0,109.27000000000001
BARUCH,baruch,December,2020,2020-12-01,13.0,94.38000000000001
BARUCH,baruch,December,2021,2021-12-01,0.0,0.0
BARUCH,baruch,February,2018,2018-02-01,13.0,87.7
BARUCH,baruch,February,2019,2019-02-01,15.0,78.97
BARUCH,baruch,February,2020,2020-02-01,7.0,43.22
BARUCH,baruch,February,2021,2021-02-01,19.0,130.25
BARUCH,baruch,January,2018,2018-01-01,10.0,64.97
BARUCH,baruch,January,2019,2019-01-01,17.0,107.14999999999999
BARUCH,baruch,January,2020,2020-01-01,18.0,101.58000000000001
BARUCH,baruch,January,2021,2021-01-01,18.0,123.67
BARUCH,baruch,July,2018,2018-07-01,13.0,84.7
BARUCH,baruch,July,2019,2019-07-01,14.0,81.03
BARUCH,baruch,July,2020,2020-07-01,0.0,0.0
BARUCH,baruch,July,2021,2021-07-01,17.0,136.82000000000002
BARUCH,baruch,June,2018,2018-06-01,16.0,97.83
BARUCH,baruch,June,2019,2019-06-01,10.0,68.27999999999999
BARUCH,baruch,June,2020,2020-06-01,0.0,0.0
BARUCH,baruch,June,2021,2021-06-01,26.0,203.45000000000002
BARUCH,baruch,March,2018,2018-03-01,12.0,79.43999999999998
BARUCH,baruch,March,2019,2019-03-01,12.0,63.44
BARUCH,baruch,March,2020,2020-03-01,0.0,0.0
BARUCH,baruch,March,2021,2021-03-01,25.0,196.45999999999998
BARUCH,baruch,May,2018,2018-05-01,15.0,102.03999999999999
BARUCH,baruch,May,2019,2019-05-01,13.0,82.05
BARUCH,baruch,May,2020,2020-05-01,0.0,0.0
BARUCH,baruch,May,2021,2021-05-01,19.0,145.22
BARUCH,baruch,November,2018,2018-11-01,17.0,113.99000000000001
BARUCH,baruch,November,2019,2019-11-01,20.0,122.22999999999999
BARUCH,baruch,November,2020,2020-11-01,0.0,0.0
BARUCH,baruch,November,2021,2021-11-01,0.0,0.0
BARUCH,baruch,October,2018,2018-10-01,18.0,116.75
BARUCH,baruch,October,2019,2019-10-01,24.0,167.8
BARUCH,baruch,October,2020,2020-10-01,0.0,0.0
BARUCH,baruch,October,2021,2021-10-01,0.0,0.0
BARUCH,baruch,September,2018,2018-09-01,13.0,87.98000000000002
BARUCH,baruch,September,2019,2019-09-01,14.0,82.77
BARUCH,baruch,September,2020,2020-09-01,0.0,0.0
BARUCH,baruch,September,2021,2021-09-01,23.0,185.41000000000003
BAY VIEW,bayview,April,2018,2018-04-01,6.0,37.93
BAY VIEW,bayview,April,2019,2019-04-01,11.0,84.75
BAY VIEW,bayview,April,2020,2020-04-01,24.0,170.56
BAY VIEW,bayview,April,2021,2021-04-01,17.0,143.66
BAY VIEW,bayview,August,2018,2018-08-01,14.0,108.15
BAY VIEW,bayview,August,2019,2019-08-01,15.0,117.82
BAY VIEW,bayview,August,2020,2020-08-01,20.0,147.99
BAY VIEW,bayview,August,2021,2021-08-01,18.0,145.92
BAY VIEW,bayview,December,2018,2018-12-01,11.0,83.27
BAY VIEW,bayview,December,2019,2019-12-01,14.0,106.19
BAY VIEW,bayview,December,2020,2020-12-01,24.0,177.14
BAY VIEW,bayview,December,2021,2021-12-01,0.0,0.0
BAY VIEW,bayview,February,2018,2018-02-01,4.0,29.04
BAY VIEW,bayview,February,2019,2019-02-01,15.0,106.75
BAY VIEW,bayview,February,2020,2020-02-01,15.0,107.05
BAY VIEW,bayview,February,2021,2021-02-01,16.0,105.42999999999999
BAY VIEW,bayview,January,2018,2018-01-01,7.0,47.44
BAY VIEW,bayview,January,2019,2019-01-01,25.0,125.28000000000003
BAY VIEW,bayview,January,2020,2020-01-01,22.0,157.53999999999996
BAY VIEW,bayview,January,2021,2021-01-01,21.0,156.6
BAY VIEW,bayview,July,2018,2018-07-01,13.0,94.17
BAY VIEW,bayview,July,2019,2019-07-01,17.0,134.74
BAY VIEW,bayview,July,2020,2020-07-01,25.0,196.42000000000002
BAY VIEW,bayview,July,2021,2021-07-01,17.0,143.62
BAY VIEW,bayview,June,2018,2018-06-01,11.0,81.9
BAY VIEW,bayview,June,2019,2019-06-01,13.0,100.82000000000001
BAY VIEW,bayview,June,2020,2020-06-01,20.0,146.93
BAY VIEW,bayview,June,2021,2021-06-01,24.0,182.28
BAY VIEW,bayview,March,2018,2018-03-01,8.0,54.26
BAY VIEW,bayview,March,2019,2019-03-01,11.0,83.35000000000001
BAY VIEW,bayview,March,2020,2020-03-01,15.0,96.17999999999999
BAY VIEW,bayview,March,2021,2021-03-01,21.0,159.57999999999998
BAY VIEW,bayview,May,2018,2018-05-01,18.0,133.17
BAY VIEW,bayview,May,2019,2019-05-01,17.0,129.85
BAY VIEW,bayview,May,2020,2020-05-01,23.0,151.15
BAY VIEW,bayview,May,2021,2021-05-01,18.0,141.1
BAY VIEW,bayview,November,2018,2018-11-01,13.0,99.69
BAY VIEW,bayview,November,2019,2019-11-01,15.0,112.12
BAY VIEW,bayview,November,2020,2020-11-01,18.0,134.69
BAY VIEW,bayview,November,2021,2021-11-01,0.0,0.0
BAY VIEW,bayview,October,2018,2018-10-01,15.0,109.04000000000002
BAY VIEW,bayview,October,2019,2019-10-01,20.0,153.47
BAY VIEW,bayview,October,2020,2020-10-01,20.0,145.78
BAY VIEW,bayview,October,2021,2021-10-01,0.0,0.0
BAY VIEW,bayview,September,2018,2018-09-01,11.0,85.85000000000001
BAY VIEW,bayview,September,2019,2019-09-01,16.0,122.09
BAY VIEW,bayview,September,2020,2020-09-01,23.0,181.16999999999996
BAY VIEW,bayview,September,2021,2021-09-01,24.0,176.46
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,April,2018,2018-04-01,5.0,40.31
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,April,2019,2019-04-01,5.0,39.68
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,April,2020,2020-04-01,10.0,64.72
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,April,2021,2021-04-01,8.0,53.129999999999995
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,August,2018,2018-08-01,9.0,77.05
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,August,2019,2019-08-01,8.0,50.52
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,August,2020,2020-08-01,8.0,64.56
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,August,2021,2021-08-01,8.0,53.75
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,December,2018,2018-12-01,6.0,49.92
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,December,2019,2019-12-01,5.0,38.88
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,December,2020,2020-12-01,10.0,76.88
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,December,2021,2021-12-01,0.0,0.0
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,February,2018,2018-02-01,4.0,29.04
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,February,2019,2019-02-01,7.0,49.51
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,February,2020,2020-02-01,6.0,40.33
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,February,2021,2021-02-01,8.0,56.489999999999995
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,January,2018,2018-01-01,6.0,47.28
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,January,2019,2019-01-01,8.0,57.92
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,January,2020,2020-01-01,8.0,57.86
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,January,2021,2021-01-01,8.0,55.21
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,July,2018,2018-07-01,7.0,64.58
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,July,2019,2019-07-01,7.0,45.53
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,July,2020,2020-07-01,9.0,73.1
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,July,2021,2021-07-01,6.0,39.99
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,June,2018,2018-06-01,6.0,54.69
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,June,2019,2019-06-01,6.0,53.45
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,June,2020,2020-06-01,7.0,55.73
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,June,2021,2021-06-01,7.0,52.050000000000004
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,March,2018,2018-03-01,7.0,58.11
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,March,2019,2019-03-01,6.0,43.65
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,March,2020,2020-03-01,6.0,38.59
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,March,2021,2021-03-01,10.0,66.47999999999999
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,May,2018,2018-05-01,7.0,60.92
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,May,2019,2019-05-01,6.0,42.86
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,May,2020,2020-05-01,8.0,56.27
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,May,2021,2021-05-01,8.0,55.83
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,November,2018,2018-11-01,6.0,49.88
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,November,2019,2019-11-01,7.0,46.78
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,November,2020,2020-11-01,8.0,55.040000000000006
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,November,2021,2021-11-01,0.0,0.0
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,October,2018,2018-10-01,8.0,62.19
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,October,2019,2019-10-01,7.0,45.96
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,October,2020,2020-10-01,8.0,55.330000000000005
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,October,2021,2021-10-01,0.0,0.0
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,September,2018,2018-09-01,6.0,48.05
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,September,2019,2019-09-01,6.0,41.39
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,September,2020,2020-09-01,7.0,49.58
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,September,2021,2021-09-01,10.0,72.10000000000001
BERRY,berry,April,2018,2018-04-01,4.0,20.91
BERRY,berry,April,2019,2019-04-01,6.0,38.06
BERRY,berry,April,2020,2020-04-01,8.0,44.13
BERRY,berry,April,2021,2021-04-01,7.0,41.26
BERRY,berry,August,2018,2018-08-01,7.0,40.8
BERRY,berry,August,2019,2019-08-01,6.0,39.879999999999995
BERRY,berry,August,2020,2020-08-01,8.0,41.45
BERRY,berry,August,2021,2021-08-01,6.0,41.44
BERRY,berry,December,2018,2018-12-01,7.0,44.56999999999999
BERRY,berry,December,2019,2019-12-01,6.0,33.58
BERRY,berry,December,2020,2020-12-01,8.0,43.28
BERRY,berry,December,2021,2021-12-01,0.0,0.0
BERRY,berry,February,2018,2018-02-01,8.0,34.019999999999996
BERRY,berry,February,2019,2019-02-01,6.0,36.92
BERRY,berry,February,2020,2020-02-01,6.0,42.69
BERRY,berry,February,2021,2021-02-01,7.0,41.61
BERRY,berry,January,2018,2018-01-01,7.0,31.839999999999996
BERRY,berry,January,2019,2019-01-01,8.0,55.589999999999996
BERRY,berry,January,2020,2020-01-01,9.0,53.24
BERRY,berry,January,2021,2021-01-01,7.0,36.82
BERRY,berry,July,2018,2018-07-01,3.0,19.25
BERRY,berry,July,2019,2019-07-01,8.0,46.87
BERRY,berry,July,2020,2020-07-01,10.0,55.61
BERRY,berry,July,2021,2021-07-01,6.0,38.12
BERRY,berry,June,2018,2018-06-01,6.0,36.87
BERRY,berry,June,2019,2019-06-01,4.0,25.56
BERRY,berry,June,2020,2020-06-01,7.0,39.62
BERRY,berry,June,2021,2021-06-01,9.0,53.92
BERRY,berry,March,2018,2018-03-01,7.0,33.69
BERRY,berry,March,2019,2019-03-01,6.0,40.540000000000006
BERRY,berry,March,2020,2020-03-01,6.0,34.550000000000004
BERRY,berry,March,2021,2021-03-01,8.0,46.13
BERRY,berry,May,2018,2018-05-01,7.0,42.16
BERRY,berry,May,2019,2019-05-01,6.0,36.59
BERRY,berry,May,2020,2020-05-01,8.0,44.86
BERRY,berry,May,2021,2021-05-01,7.0,46.56
BERRY,berry,November,2018,2018-11-01,5.0,32.12
BERRY,berry,November,2019,2019-11-01,5.0,30.47
BERRY,berry,November,2020,2020-11-01,6.0,41.65
BERRY,berry,November,2021,2021-11-01,0.0,0.0
BERRY,berry,October,2018,2018-10-01,7.0,35.68
BERRY,berry,October,2019,2019-10-01,7.0,42.47
BERRY,berry,October,2020,2020-10-01,6.0,42.79
BERRY,berry,October,2021,2021-10-01,0.0,0.0
BERRY,berry,September,2018,2018-09-01,5.0,35.17
BERRY,berry,September,2019,2019-09-01,6.0,35.42
BERRY,berry,September,2020,2020-09-01,6.0,35.48
BERRY,berry,September,2021,2021-09-01,9.0,59.6
BORINQUEN,borinquen,April,2018,2018-04-01,11.0,81.19
BORINQUEN,borinquen,April,2019,2019-04-01,12.0,83.2
BORINQUEN,borinquen,April,2020,2020-04-01,16.0,112.00999999999999
BORINQUEN,borinquen,April,2021,2021-04-01,12.0,90.57
BORINQUEN,borinquen,August,2018,2018-08-01,15.0,109.14999999999999
BORINQUEN,borinquen,August,2019,2019-08-01,11.0,70.5
BORINQUEN,borinquen,August,2020,2020-08-01,11.0,82.73
BORINQUEN,borinquen,August,2021,2021-08-01,12.0,84.22000000000001
BORINQUEN,borinquen,December,2018,2018-12-01,12.0,92.33
BORINQUEN,borinquen,December,2019,2019-12-01,12.0,89.92
BORINQUEN,borinquen,December,2020,2020-12-01,15.0,131.17
BORINQUEN,borinquen,December,2021,2021-12-01,0.0,0.0
BORINQUEN,borinquen,February,2018,2018-02-01,10.0,71.54
BORINQUEN,borinquen,February,2019,2019-02-01,11.0,81.11
BORINQUEN,borinquen,February,2020,2020-02-01,11.0,74.58000000000001
BORINQUEN,borinquen,February,2021,2021-02-01,9.0,67.45
BORINQUEN,borinquen,January,2018,2018-01-01,13.0,101.68
BORINQUEN,borinquen,January,2019,2019-01-01,15.0,108.63999999999999
BORINQUEN,borinquen,January,2020,2020-01-01,14.0,103.09
BORINQUEN,borinquen,January,2021,2021-01-01,12.0,96.76
BORINQUEN,borinquen,July,2018,2018-07-01,12.0,81.14
BORINQUEN,borinquen,July,2019,2019-07-01,13.0,98.44
BORINQUEN,borinquen,July,2020,2020-07-01,15.0,121.48
BORINQUEN,borinquen,July,2021,2021-07-01,11.0,87.49999999999999
BORINQUEN,borinquen,June,2018,2018-06-01,12.0,84.44999999999999
BORINQUEN,borinquen,June,2019,2019-06-01,12.0,83.53
BORINQUEN,borinquen,June,2020,2020-06-01,13.0,109.08
BORINQUEN,borinquen,June,2021,2021-06-01,14.0,105.94
BORINQUEN,borinquen,March,2018,2018-03-01,11.0,81.49
BORINQUEN,borinquen,March,2019,2019-03-01,12.0,85.09
BORINQUEN,borinquen,March,2020,2020-03-01,12.0,94.2
BORINQUEN,borinquen,March,2021,2021-03-01,16.0,114.14
BORINQUEN,borinquen,May,2018,2018-05-01,15.0,110.8
BORINQUEN,borinquen,May,2019,2019-05-01,15.0,105.34
BORINQUEN,borinquen,May,2020,2020-05-01,12.0,97.25
BORINQUEN,borinquen,May,2021,2021-05-01,12.0,89.69000000000001
BORINQUEN,borinquen,November,2018,2018-11-01,11.0,89.86
BORINQUEN,borinquen,November,2019,2019-11-01,11.0,83.76
BORINQUEN,borinquen,November,2020,2020-11-01,12.0,103.21
BORINQUEN,borinquen,November,2021,2021-11-01,0.0,0.0
BORINQUEN,borinquen,October,2018,2018-10-01,15.0,106.81
BORINQUEN,borinquen,October,2019,2019-10-01,14.0,96.07
BORINQUEN,borinquen,October,2020,2020-10-01,11.0,91.64
BORINQUEN,borinquen,October,2021,2021-10-01,0.0,0.0
BORINQUEN,borinquen,September,2018,2018-09-01,13.0,91.94
BORINQUEN,borinquen,September,2019,2019-09-01,11.0,76.07
BORINQUEN,borinquen,September,2020,2020-09-01,13.0,112.45
BORINQUEN,borinquen,September,2021,2021-09-01,13.0,96.38
BOSTON SECOR,bostonsecor,April,2018,2018-04-01,6.0,43.900000000000006
BOSTON SECOR,bostonsecor,April,2019,2019-04-01,6.0,42.849999999999994
BOSTON SECOR,bostonsecor,April,2020,2020-04-01,7.0,48.220000000000006
BOSTON SECOR,bostonsecor,April,2021,2021-04-01,4.0,30.79
BOSTON SECOR,bostonsecor,August,2018,2018-08-01,4.0,34.06
BOSTON SECOR,bostonsecor,August,2019,2019-08-01,8.0,46.080000000000005
BOSTON SECOR,bostonsecor,August,2020,2020-08-01,7.0,56.46
BOSTON SECOR,bostonsecor,August,2021,2021-08-01,6.0,49.839999999999996
BOSTON SECOR,bostonsecor,December,2018,2018-12-01,6.0,43.260000000000005
BOSTON SECOR,bostonsecor,December,2019,2019-12-01,7.0,50.730000000000004
BOSTON SECOR,bostonsecor,December,2020,2020-12-01,7.0,48.86999999999999
BOSTON SECOR,bostonsecor,December,2021,2021-12-01,0.0,0.0
BOSTON SECOR,bostonsecor,February,2018,2018-02-01,7.0,51.099999999999994
BOSTON SECOR,bostonsecor,February,2019,2019-02-01,5.0,40.06
BOSTON SECOR,bostonsecor,February,2020,2020-02-01,5.0,37.3
BOSTON SECOR,bostonsecor,February,2021,2021-02-01,5.0,33.76
BOSTON SECOR,bostonsecor,January,2018,2018-01-01,3.0,22.54
BOSTON SECOR,bostonsecor,January,2019,2019-01-01,8.0,50.56
BOSTON SECOR,bostonsecor,January,2020,2020-01-01,8.0,59.15
BOSTON SECOR,bostonsecor,January,2021,2021-01-01,6.0,42.980000000000004
BOSTON SECOR,bostonsecor,July,2018,2018-07-01,4.0,29.71
BOSTON SECOR,bostonsecor,July,2019,2019-07-01,7.0,44.25999999999999
BOSTON SECOR,bostonsecor,July,2020,2020-07-01,7.0,61.56
BOSTON SECOR,bostonsecor,July,2021,2021-07-01,5.0,40.43
BOSTON SECOR,bostonsecor,June,2018,2018-06-01,5.0,42.019999999999996
BOSTON SECOR,bostonsecor,June,2019,2019-06-01,6.0,42.589999999999996
BOSTON SECOR,bostonsecor,June,2020,2020-06-01,6.0,48.790000000000006
BOSTON SECOR,bostonsecor,June,2021,2021-06-01,7.0,52.78
BOSTON SECOR,bostonsecor,March,2018,2018-03-01,5.0,34.01
BOSTON SECOR,bostonsecor,March,2019,2019-03-01,6.0,41.63
BOSTON SECOR,bostonsecor,March,2020,2020-03-01,7.0,51.91
BOSTON SECOR,bostonsecor,March,2021,2021-03-01,7.0,53.81
BOSTON SECOR,bostonsecor,May,2018,2018-05-01,6.0,44.89
BOSTON SECOR,bostonsecor,May,2019,2019-05-01,7.0,44.96
BOSTON SECOR,bostonsecor,May,2020,2020-05-01,6.0,45.7
BOSTON SECOR,bostonsecor,May,2021,2021-05-01,6.0,48.56000000000001
BOSTON SECOR,bostonsecor,November,2018,2018-11-01,5.0,33.95
BOSTON SECOR,bostonsecor,November,2019,2019-11-01,6.0,41.89
BOSTON SECOR,bostonsecor,November,2020,2020-11-01,7.0,50.720000000000006
BOSTON SECOR,bostonsecor,November,2021,2021-11-01,0.0,0.0
BOSTON SECOR,bostonsecor,October,2018,2018-10-01,7.0,53.089999999999996
BOSTON SECOR,bostonsecor,October,2019,2019-10-01,5.0,41.010000000000005
BOSTON SECOR,bostonsecor,October,2020,2020-10-01,5.0,40.86
BOSTON SECOR,bostonsecor,October,2021,2021-10-01,0.0,0.0
BOSTON SECOR,bostonsecor,September,2018,2018-09-01,7.0,57.69
BOSTON SECOR,bostonsecor,September,2019,2019-09-01,7.0,41.59
BOSTON SECOR,bostonsecor,September,2020,2020-09-01,8.0,61.029999999999994
BOSTON SECOR,bostonsecor,September,2021,2021-09-01,7.0,58.74
BREUKELEN,breukelen,April,2018,2018-04-01,10.0,72.07
BREUKELEN,breukelen,April,2019,2019-04-01,20.0,128.99999999999997
BREUKELEN,breukelen,April,2020,2020-04-01,30.0,162.97
BREUKELEN,breukelen,April,2021,2021-04-01,19.0,122.49000000000001
BREUKELEN,breukelen,August,2018,2018-08-01,16.0,110.11
BREUKELEN,breukelen,August,2019,2019-08-01,19.0,117.35
BREUKELEN,breukelen,August,2020,2020-08-01,24.0,170.32000000000002
BREUKELEN,breukelen,August,2021,2021-08-01,24.0,154.29000000000002
BREUKELEN,breukelen,December,2018,2018-12-01,19.0,127.64000000000001
BREUKELEN,breukelen,December,2019,2019-12-01,22.0,149.44
BREUKELEN,breukelen,December,2020,2020-12-01,26.0,174.09
BREUKELEN,breukelen,December,2021,2021-12-01,0.0,0.0
BREUKELEN,breukelen,February,2018,2018-02-01,8.0,56.120000000000005
BREUKELEN,breukelen,February,2019,2019-02-01,18.0,116.69
BREUKELEN,breukelen,February,2020,2020-02-01,17.0,106.52000000000001
BREUKELEN,breukelen,February,2021,2021-02-01,22.0,122.27999999999999
BREUKELEN,breukelen,January,2018,2018-01-01,16.0,97.96
BREUKELEN,breukelen,January,2019,2019-01-01,17.0,117.59000000000002
BREUKELEN,breukelen,January,2020,2020-01-01,24.0,156.61
BREUKELEN,breukelen,January,2021,2021-01-01,22.0,142.14000000000001
BREUKELEN,breukelen,July,2018,2018-07-01,15.0,109.71000000000001
BREUKELEN,breukelen,July,2019,2019-07-01,23.0,159.92999999999998
BREUKELEN,breukelen,July,2020,2020-07-01,30.0,204.76
BREUKELEN,breukelen,July,2021,2021-07-01,21.0,142.86999999999998
BREUKELEN,breukelen,June,2018,2018-06-01,18.0,138.42999999999998
BREUKELEN,breukelen,June,2019,2019-06-01,18.0,124.28999999999999
BREUKELEN,breukelen,June,2020,2020-06-01,24.0,160.18
BREUKELEN,breukelen,June,2021,2021-06-01,27.0,184.01
BREUKELEN,breukelen,March,2018,2018-03-01,9.0,58.949999999999996
BREUKELEN,breukelen,March,2019,2019-03-01,20.0,132.39
BREUKELEN,breukelen,March,2020,2020-03-01,17.0,103.65
BREUKELEN,breukelen,March,2021,2021-03-01,25.0,163.32
BREUKELEN,breukelen,May,2018,2018-05-01,18.0,136.24
BREUKELEN,breukelen,May,2019,2019-05-01,23.0,153.02
BREUKELEN,breukelen,May,2020,2020-05-01,23.0,147.24
BREUKELEN,breukelen,May,2021,2021-05-01,22.0,138.14000000000001
BREUKELEN,breukelen,November,2018,2018-11-01,16.0,117.38999999999999
BREUKELEN,breukelen,November,2019,2019-11-01,17.0,101.84
BREUKELEN,breukelen,November,2020,2020-11-01,20.0,134.27
BREUKELEN,breukelen,November,2021,2021-11-01,0.0,0.0
BREUKELEN,breukelen,October,2018,2018-10-01,16.0,125.89999999999999
BREUKELEN,breukelen,October,2019,2019-10-01,22.0,137.25
BREUKELEN,breukelen,October,2020,2020-10-01,22.0,142.82999999999998
BREUKELEN,breukelen,October,2021,2021-10-01,0.0,0.0
BREUKELEN,breukelen,September,2018,2018-09-01,8.0,56.22
BREUKELEN,breukelen,September,2019,2019-09-01,14.0,84.3
BREUKELEN,breukelen,September,2020,2020-09-01,29.0,200.95
BREUKELEN,breukelen,September,2021,2021-09-01,26.0,176.22
BREVOORT,brevoort,April,2018,2018-04-01,7.0,59.27
BREVOORT,brevoort,April,2019,2019-04-01,7.0,58.08
BREVOORT,brevoort,April,2020,2020-04-01,11.0,89.22
BREVOORT,brevoort,April,2021,2021-04-01,10.0,77.13
BREVOORT,brevoort,August,2018,2018-08-01,10.0,98.27999999999999
BREVOORT,brevoort,August,2019,2019-08-01,8.0,67.91
BREVOORT,brevoort,August,2020,2020-08-01,9.0,87.35000000000001
BREVOORT,brevoort,August,2021,2021-08-01,9.0,84.57000000000001
BREVOORT,brevoort,December,2018,2018-12-01,13.0,76.09
BREVOORT,brevoort,December,2019,2019-12-01,9.0,68.34
